date,sku_name,product_id,product_type,merchant_city,price,stock,total_sold
03/11/2020,Xiaomi Redmi 6A 2/16GB Global Version Dus Orange - Hitam,D2265,Xiaomi Redmi 6A,Kota Administrasi Jakarta Pusat,1165000,9998,1397
3/23/2020,Xiaomi Redmi 6a garansi resmi TAM,C525,Xiaomi Redmi 6A,Kota Semarang,1160000,999560,613
3/18/2020,Xiaomi Redmi 6A 2/16,C223,Xiaomi Redmi 6A,Kota Administrasi Jakarta Pusat,1250000,999997,35
3/31/2020,redmi 6a baru - Hitam,D180,Xiaomi Redmi 6A,Kota Malang,1155000,16,1160
03/11/2020,xiaomi redmi 6a TAM,D182,Xiaomi Redmi 6A,Kota Malang,1255000,1,182
3/31/2020,redmi 7A,E119,Xiaomi Redmi 7A,Kab. Kudus,1113000,8,294
3/23/2020,redmi 7A Ram 2 GB Rom 16 GB Garansi Resmi,F2959,Xiaomi Redmi 7A,Kab. Kudus,1113800,18,217
3/30/2020,Xiaomi Redmi 7A Garansi Resmi,F2960,Xiaomi Redmi 7A,Kab. Sleman,1109999,3,112
3/18/2020,Xiaomi Redmi 8A 2GB 32GB - Garansi TAM - Ada Bonus - Bisa COD - Non Bonus,F94,Xiaomi Redmi 8A,Kota Administrasi Jakarta Barat,1315000,4,85
3/28/2020,Xiaomi Redmi 8A 2GB 32GB - Garansi TAM - Ada Bonus - Bisa COD - Non Bonus,F94,Xiaomi Redmi 8A,Kota Administrasi Jakarta Barat,1330000,5,88
3/25/2020,Xiaomi Redmi 8A 2GB 32GB - Garansi TAM - Ada Bonus - Bisa COD - Non Bonus,F94,Xiaomi Redmi 8A,Kota Administrasi Jakarta Barat,1320000,3,85
03/11/2020,XIAOMI REDMI GO - REDMI GO - Garansi Resmi 1 Tahun Tam - Biru,D2266,Xiaomi Redmi Go,Kota Administrasi Jakarta Pusat,1199000,1,1169
3/18/2020,XIAOMI REDMI GO - REDMI GO - Garansi Resmi 1 Tahun Tam - Biru,D2266,Xiaomi Redmi Go,Kota Administrasi Jakarta Pusat,1199000,1,1169
3/18/2020,HP VIVO V15 NEW HOT 2019 GARANSI RESMI VIVO,D1662,vivo Y11 (2019),Kota Administrasi Jakarta Utara,3985000,999999,341
03/11/2020,Oppo F9,C235,Oppo F9 (F9 Pro),Kota Tangerang Selatan,5250000,999999,72
3/31/2020,XIAOMI MI 9T MI9T MI9 T 128GB RAM 6GB BUKAN K20 PRO - BNIB - 100% ORI,D188,Xiaomi Mi 9T Pro,Kota Batam,4050000,999891,284
3/18/2020,XIAOMI MI 9T MI9T MI9 T 64GB RAM 6GB BUKAN K20 PRO - BNIB - 100% ORI,D2267,Xiaomi Mi 9T Pro,Kota Batam,3750000,999939,119
03/11/2020,XIAOMI MI NOTE 3 BLACK RAM 6/128GB - Hitam,C1280,Xiaomi Mi Note 3,Kota Administrasi Jakarta Pusat,2500000,5,56
03/11/2020,Samsung Galaxy J5 White Gold,A185,Samsung Galaxy J5,Kota Administrasi Jakarta Pusat,2500000,999999,20
3/18/2020,SAMSUNG GALAXY S7 BLACK & GOLD (BNIB SEGEL) GARANSI RESMI SEIN,A187,Samsung Galaxy S7,Kota Administrasi Jakarta Utara,3990000,999999,89
3/18/2020,Huawei Mate 20 Pro 6GB/128GB Emerald Green Twilight Black Garansi - Twilight,C246,Huawei Mate 20 Pro,Kota Administrasi Jakarta Barat,13000000,999999,70
3/23/2020,samsung A50 6/128gb,E3207,Samsung Galaxy A50,Kota Semarang,4500000,1,123
3/31/2020,Samsung Galaxy M10 2GB 16GB 2/16GB Garansi Resmi SEIN 1 Tahun,D2268,Samsung Galaxy M10,Kota Administrasi Jakarta Barat,1579000,999997,28
3/30/2020,Samsung Galaxy M10 2/16GB Garansi Resmi 1 Tahun - Non Bonus,E128,Samsung Galaxy M10,Kota Administrasi Jakarta Barat,1402000,43,250
3/29/2020,Samsung Galaxy M10 2GB 16GB 2/16GB Garansi Resmi SEIN 1 Tahun,D2268,Samsung Galaxy M10,Kota Administrasi Jakarta Barat,1579000,999997,28
03/11/2020,Samsung A10s New Garansi Resmi,F122,Samsung Galaxy A10s,Kab. Bantul,1610000,6,73
3/30/2020,"Samsung Galaxy A20s 3/32GB 4/64GB Black Green Red Garansi Resmi - 3GB 32GB, Non Bonus",E164,Samsung Galaxy A20s,Kota Administrasi Jakarta Barat,2050000,177,90
3/18/2020,Samsung Galaxy A20s 3/32GB - 4/64GB Garansi Resmi SEIN - 4GB 64GB,F125,Samsung Galaxy A20s,Kota Administrasi Jakarta Barat,2270000,9972,185
3/27/2020,"Samsung Galaxy A20s 3/32GB 4/64GB Black Green Red Garansi Resmi - 3GB 32GB, Non Bonus",E164,Samsung Galaxy A20s,Kota Administrasi Jakarta Barat,2050000,177,90
03/11/2020,Samsung Galaxy A20s 3/32GB - 4/64GB Garansi Resmi SEIN - 3GB 32GB,F124,Samsung Galaxy A20s,Kota Administrasi Jakarta Barat,2015000,9885,166
3/30/2020,Samsung Galaxy A50s RAM 4GB ROM 64GB GARANSI RESMI 4 GB 64 GB - Bonus 1,G637,Samsung Galaxy A50s,Kota Administrasi Jakarta Barat,3106000,13,162
3/30/2020,"Samsung Galaxy A50s 4/64GB - 6/128GB Garansi Resmi SEIN - White, 4GB 64GB",E166,Samsung Galaxy A50s,Kota Administrasi Jakarta Barat,3065000,88,275
3/18/2020,handphone xiomi - Merah Muda,B245,Xiaomi Pocophone F1,Kota Surabaya,1500000,999999,109
03/11/2020,XIAOMI REDMI 4X RAM 2 GB INTERNAL 16-ROOM GLOBAL OFFICIAL - Emas,B247,Xiaomi Redmi 4 (4X),Kota Administrasi Jakarta Barat,1700000,999999,84
03/11/2020,[NEW] Redmi Note 2 Octacore,A252,Xiaomi Redmi Note 2,Kota Administrasi Jakarta Pusat,1250000,999999,201
03/11/2020,Xiaomi Redmi Note 4 SNAPDRAGON ( 4GB / 64GB ) ROOM GLOBAL STABLE - Hitam,B249,Xiaomi Redmi Note 4,Kota Administrasi Jakarta Barat,2699900,999999,122
3/30/2020,Xiaomi Redmi 7A 2/16GB - 2 GB 16 GB Garansi Resmi Bukan Redmi Note 7 - Black,E170,Xiaomi Redmi Note 7,Kota Administrasi Jakarta Barat,1131000,9927,184
03/11/2020,HP XIAOMI REDMI NOTE 7 (XIOMI MI 7 RAM 4/64GB) - BLACK & BLUE - Hitam,D236,Xiaomi Redmi Note 7,Kota Administrasi Jakarta Timur,2612000,999996,121
3/28/2020,Xiaomi Redmi 7A 2/16GB - 2 GB 16 GB Garansi Resmi Bukan Redmi Note 7 - Black,E170,Xiaomi Redmi Note 7,Kota Administrasi Jakarta Barat,1125000,9927,183
3/31/2020,Xiaomi Redmi 7A 2/16GB - 2 GB 16 GB Garansi Resmi Bukan Redmi Note 7 - Black,E170,Xiaomi Redmi Note 7,Kota Administrasi Jakarta Barat,1131000,9926,185
3/23/2020,"Xiaomi Redmi Note 8 3/32GB 4/64B 6/128 Garansi Resmi Bukan Note 7 - Black, 3GB 32GB",E169,Xiaomi Redmi Note 7,Kota Administrasi Jakarta Barat,1925000,55,442
3/18/2020,Xiaomi Redmi 8 3GB 32GB 3/32GB Garansi Resmi - Bukan Note 8 - Hitam,F129,Xiaomi Redmi Note 8,Kota Administrasi Jakarta Barat,1510000,423,126
03/11/2020,Xiaomi Redmi 8 4GB 64GB 4/64GB Garansi Resmi - Bukan Note 8 - Biru,F2961,Xiaomi Redmi Note 8,Kota Administrasi Jakarta Barat,1600000,9929,192
3/18/2020,Xiaomi Mi 5 RAM 3 GB / Internal 64 GB White ,B263,Xiaomi Mi A1 (Mi 5X),Kota Administrasi Jakarta Barat,3300000,999999,39
3/18/2020,XIAOMI MI 8 RAM 6GB INTERNAL 128GB GLOBAL BNIB - Hitam,D2269,Xiaomi Mi A1 (Mi 5X),Kota Administrasi Jakarta Pusat,4699000,10000,49
03/11/2020,XIAOMI REDMI 5A PRIME RAM 3/32 GB - Abu-abu,E3208,Xiaomi Redmi 2 Prime,Kota Administrasi Jakarta Pusat,1000000,5,33
03/11/2020,Xiaomi Redmi 2 Prime 4G LTE Ram 2GB Internal 16GB Garansi 1 Tahun,A267,Xiaomi Redmi 2 Prime,Kota Administrasi Jakarta Timur,1295000,999999,138
03/11/2020,XIAOMI REDMI 2 PRIME 4G LTE 2/16GB GARANSI DISTRIBUTOR 1 TAHUN - Putih,C1281,Xiaomi Redmi 2 Prime,Kota Administrasi Jakarta Barat,804000,999999,227
3/18/2020,XIAOMI REDMI 4X PRIME 3-32 BLACK- ROOM GLOBAL OFFICIAL- - Emas,B269,Xiaomi Redmi 2 Prime,Kota Administrasi Jakarta Barat,1899000,999999,212
3/18/2020,Xiaomi Redmi Note 4X (4GB/64GB ) GOLD Room Global Stable Official - Emas,B272,Xiaomi Redmi Note 4X,Kota Administrasi Jakarta Barat,2450000,999999,77
03/11/2020,SAMSUNG GALAXY C9 PRO Dual SIM 64GB RAM 6GB - NEW - 100% ORI,A501,Samsung Galaxy C9 Pro,Kota Batam,3500000,999999,74
03/11/2020,Samsung Galaxy J7 Pro/ j730 grs resmi SEIN - Emas,C1282,Samsung Galaxy J7 Pro,Kota Administrasi Jakarta Pusat,2359000,1,508
3/18/2020,samsung galaxy note 8 - Emas,D2270,Samsung Galaxy Note FE,Kab. Tangerang,10000000,999944,77
3/18/2020,Samsung J2 Prime - Hitam,C354,Samsung Galaxy J2 Prime,Kota Pekanbaru,1400000,999999,33
3/18/2020,Xiaomi Redmi Note 3 Pro 3/32,A271,Xiaomi Redmi Note 5 Pro,Kota Pekanbaru,2549000,999999,99
3/28/2020,XIAOMI XIOMI REDMI NOTE 3 PRO - 32GB/3GB /GOLD - Abu-abu,F2962,Xiaomi Redmi Note 5 Pro,Kota Administrasi Jakarta Barat,1099000,45,208
3/30/2020,Xiaomi Redmi Note 8 PRO 6/64GB - 6/128GB NFC Garansi Resmi - 6GB 64GB,F156,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,2910000,9682,246
3/23/2020,Xiaomi Redmi Note 8 Pro - Hitam,F2849,Xiaomi Redmi Note 8 Pro,Kota Bandung,5000000,5,32
03/11/2020,XIAOMI REDMI NOTE 8 PRO 128GB RAM 6GB - NEW - BNIB - 100% ORI,E3209,Xiaomi Redmi Note 8 Pro,Kota Batam,3390000,999922,90
3/28/2020,"Xiaomi Redmi Note 8 Pro 6GB/64GB 6GB/128GB Garansi Resmi TAM - NON BONUS, 6GB 64GB",F157,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,2910000,3,87
3/23/2020,Redmi Note 8 Pro 6/64,F1452,Xiaomi Redmi Note 8 Pro,Kota Semarang,3200000,2,72
3/24/2020,"Xiaomi Redmi Note 8 Pro 6GB/64GB 6GB/128GB Garansi Resmi TAM - NON BONUS, 6GB 64GB",F157,Xiaomi Redmi Note 8 Pro,Kota Administrasi Jakarta Barat,2910000,4,81
3/18/2020,Samsung Galaxy A7 2018 New Gold Garansi Resmi,C364,Samsung Galaxy A7 (2018),Kota Administrasi Jakarta Pusat,6370000,999999,60
03/11/2020,NOKIA 6.1 PLUS ( NOKIA X6 ) RAM 4/64GB GARANSI RESMI - Putih,C368,Nokia 6.1 Plus (Nokia X6),Kota Administrasi Jakarta Pusat,2800000,999999,76
03/11/2020,XIAOMI REDMI NOTE 5A RAM 4 GB  INTERNAL 64 GB ,B670,Xiaomi Redmi Y1 (Note 5A),Kota Administrasi Jakarta Barat,2099000,999999,71
3/18/2020,Xiaomi S2 4/64 gb,D260,Xiaomi Redmi S2 (Redmi Y2),Kab. Banyumas,2500000,999998,23
3/18/2020,XIAOMI REDMI 6 2/16 GARANSI RESMI TAM TERMURAH - Emas,C382,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Bogor,1235000,4,45
03/11/2020,Xiaomi Redmi Note 5 3 32,C389,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Madiun,2300000,999999,23
3/18/2020,Xiaomi Redmi 5 3/32 - Hitam,C388,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,2000000,999999,63
3/18/2020,Xiaomi Redmi 5 32GB 3GB RAM,E3210,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,2000000,999862,138
3/18/2020,Asus zenfone max pro (m1)ZB602KL RAM 3/32 GARANSI RESMI 1TAHUN,C397,Asus Zenfone Max Pro (M1) ZB601KL/ZB602K,Kab. Bekasi,2500000,1,62
3/18/2020,Asus Zenfone Max Pro (M1) ZB602KL Smartphone - Black [32GB/ 3GB] - SILVER,C1283,Asus Zenfone Max Pro (M1) ZB601KL/ZB602K,Kota Administrasi Jakarta Selatan,1825000,999999,39
3/18/2020,Asus Zenfone Max Pro M1 3/32GB Resmi Asus,B299,Asus Zenfone Max Pro (M1) ZB601KL/ZB602K,Kota Tangerang,2500000,1,49
04/06/2020,Nokia 2720 Flip - Merah,F2963,Nokia 2,Kota Administrasi Jakarta Utara,1499000,88,28
4/16/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3486600,999960,71
4/22/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi Oppo - Space Purple,E3212,Oppo A9,Kota Administrasi Jakarta Pusat,3799000,7,204
04/06/2020,Oppo A9 2020 8GB 128GB 8/128 GB 8 128 Garansi Resmi Oppo Space Purple,F2964,Oppo A9,Kota Administrasi Jakarta Barat,3999000,999982,17
4/22/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi,E217,Oppo A9,Kota Administrasi Jakarta Pusat,3625000,6,71
04/12/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3664200,999960,71
4/25/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3486600,999960,71
04/05/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3374900,999961,71
04/06/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi Oppo - Space Purple,E3212,Oppo A9,Kota Administrasi Jakarta Pusat,3999000,8,202
4/26/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3486600,999960,71
04/02/2020,OPPO A9 2020 8GB/128GB Garansi Resmi 1 Tahun Hijau / Ungu - Bonus Satu,F2965,Oppo A9,Kota Administrasi Jakarta Barat,3467000,245,23
04/06/2020,"Oppo A9 2020 8GB/128GB Garansi Resmi Oppo 1 Tahun - BONUS SATU, Vanilla White",F161,Oppo A9,Kota Administrasi Jakarta Barat,3375000,10,81
4/13/2020,Oppo A9 2020 [ 8GB / 128GB 128 ] Green / Purple Garansi Resmi Oppo,E3211,Oppo A9,Kota Administrasi Jakarta Barat,3664200,999960,71
04/06/2020,Oppo A9 2020 8GB 128GB 8/128 GB 8 128 Resmi Oppo LIMITED Vanilla MINT,F2966,Oppo A9,Kota Administrasi Jakarta Barat,3999000,999969,25
4/24/2020,OPPO A9 2020 Smartphone 8GB/128GB (Garansi Resmi) - Marine Green,E3213,Oppo A9,Kota Tangerang,3999000,8,625
4/24/2020,"Oppo A9 2020 8GB/128GB Garansi Resmi Oppo 1 Tahun - BONUS SATU, Hijau",F2967,Oppo A9,Kota Administrasi Jakarta Barat,3487000,5,80
04/03/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi Oppo - Space Purple,E3212,Oppo A9,Kota Administrasi Jakarta Pusat,3690000,8,203
4/25/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi,E217,Oppo A9,Kota Administrasi Jakarta Pusat,3625000,6,71
4/29/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi,E217,Oppo A9,Kota Administrasi Jakarta Pusat,3625000,6,71
4/16/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi Oppo - Space Purple,E3212,Oppo A9,Kota Administrasi Jakarta Pusat,3799000,7,204
4/19/2020,Oppo A9 2020 8/128 Ram 8gb Rom 128gb Garansi Resmi Oppo - Space Purple,E3212,Oppo A9,Kota Administrasi Jakarta Pusat,3799000,7,204
4/19/2020,Oppo A9 2020 8/128 RAM 8GB ROM 128GB GARANSI RESMI OPPO - Vanilla Mint,G638,Oppo A9,Kota Administrasi Jakarta Pusat,3485000,2,32
04/05/2020,HONOR 7S RAM 2/16 GB GARANSI RESMI - Biru,E3214,Honor 7S,Kota Administrasi Jakarta Pusat,1105000,1,7
4/28/2020,OPPO A1K RAM 2/32 2 32 Gb 2Gb 32Gb 2/32Gb GARANSI RESMI - Merah,E223,Oppo A1k,Kota Administrasi Jakarta Barat,1899000,999982,54
4/14/2020,Oppo A1K 2GB/32GB Garansi Resmi Oppo2 GB 32 GB Oppo A 1K - Bonus Satu,F2968,Oppo A1k,Kota Administrasi Jakarta Barat,1650000,47,287
4/26/2020,Oppo A1K 2/32 Ram 2gb Rom 32gb Garansi Resmi Oppo - Hitam,E3215,Oppo A1k,Kota Administrasi Jakarta Pusat,1799000,3,83
4/26/2020,Oppo A1K 2GB/32GB Garansi Resmi OPPO 1 Tahun - BONUS SATU,F163,Oppo A1k,Kota Administrasi Jakarta Barat,1650000,7,180
04/10/2020,Oppo A1K 2GB/32GB Garansi Resmi OPPO 1 Tahun - BONUS SATU,F163,Oppo A1k,Kota Administrasi Jakarta Barat,1650000,9,178
04/08/2020,OPPO A1K Smartphone 2GB/32GB - Red (Garansi Resmi),E221,Oppo A1k,Kota Tangerang,1799000,23,143
4/20/2020,Oppo A1K 2/32 Ram 2gb Rom 32gb Garansi Resmi Oppo - Hitam,E3215,Oppo A1k,Kota Administrasi Jakarta Pusat,1799000,3,83
04/05/2020,Oppo A1K 2/32 Ram 2gb Rom 32gb Garansi Resmi Oppo - Hitam,E3215,Oppo A1k,Kota Administrasi Jakarta Pusat,1799000,3,83
04/08/2020,Oppo A1K 2/32 Ram 2gb Rom 32gb Garansi Resmi Oppo - Hitam,E3215,Oppo A1k,Kota Administrasi Jakarta Pusat,1799000,3,83
4/22/2020,Oppo A1K 2GB/32GB Garansi Resmi Oppo2 GB 32 GB Oppo A 1K - Bonus Satu,F2968,Oppo A1k,Kota Administrasi Jakarta Barat,1572000,42,283
4/24/2020,OPPO A1K RAM 2/32 2 32 Gb 2Gb 32Gb 2/32Gb GARANSI RESMI - Merah,E223,Oppo A1k,Kota Administrasi Jakarta Barat,1899000,999982,52
04/04/2020,HP OPPO A1K 2/32 RAM 2GB INTERNAL 32GB RESMI OPPO INDONESIA - Merah,E220,Oppo A1k,Kota Administrasi Jakarta Selatan,1655000,5,11
04/01/2020,Oppo A1K 2GB/32GB Garansi Resmi OPPO 1 Tahun - BONUS SATU,F163,Oppo A1k,Kota Administrasi Jakarta Barat,1630000,10,177
4/29/2020,Oppo A1K 2GB/32GB Garansi Resmi OPPO 1 Tahun - BONUS SATU,F163,Oppo A1k,Kota Administrasi Jakarta Barat,1650000,7,180
4/17/2020,Oppo A1K 2GB/32GB Garansi Resmi OPPO 1 Tahun - BONUS SATU,F163,Oppo A1k,Kota Administrasi Jakarta Barat,1650000,9,178
4/17/2020,Oppo A1K 2/32 Ram 2gb Rom 32gb Garansi Resmi Oppo - Hitam,E3215,Oppo A1k,Kota Administrasi Jakarta Pusat,1799000,3,83
04/12/2020,OPPO A1K Smartphone 2GB/32GB - Red (Garansi Resmi),E221,Oppo A1k,Kota Tangerang,1799000,20,150
4/21/2020,Realme XT 8/128 Ram 8gb Rom 128gb Garansi Resmi,F168,Realme 6,Kota Administrasi Jakarta Pusat,3600000,23,213
4/28/2020,Realme XT 8/128 RAM 8GB ROM 128GB GARANSI RESMI REALME - Biru,E3216,Realme 6,Kota Administrasi Jakarta Pusat,3599000,12,207
04/07/2020,Realme 3 Pro 4/64 Ram 4gb Rom 64gb Garansi Resmi,D271,Realme 6,Kota Administrasi Jakarta Pusat,2575000,68,288
4/29/2020,Realme C3 3/32GB 3GB 32GB Garansi Resmi Realme - Biru,G639,Realme 6,Kota Administrasi Jakarta Pusat,1818300,2,79
04/02/2020,REALME 5I RAM 4/64GB GARANSI RESMI REALME INDONESIA TERMURAH - Hijau,F2969,Realme 6,Kota Surabaya,2199000,23,7
4/30/2020,Realme C3 [3GB/32GB] - Garansi Resmi - Merah,G640,Realme 6,Kota Administrasi Jakarta Pusat,1899000,9,43
04/07/2020,Realme 5i - 4GB - 64GB,F2970,Realme 6,Kota Cimahi,2199000,4,15
04/03/2020,realme 5 4/128GB Qualcomm Snapdragon 665 AIE 12MP AI Quad Camera - Crystal Purple,E240,Realme 6,Kota Tangerang,2699000,5,306
4/21/2020,Realme 5s 4/128 RAM 4GB ROM 128GB GARANSI RESMI REALME - Biru,F2971,Realme 6,Kota Administrasi Jakarta Pusat,2357000,2,180
4/23/2020,REALME C2 3/32 3GB 32GB GARANSI RESMI - Hitam,D2271,Realme 6,Kota Administrasi Jakarta Selatan,1655000,14,224
4/30/2020,Realme 5 Pro 4/128 Ram 4GB Internal 128GB Garansi Resmi,E3217,Realme 6,Kota Administrasi Jakarta Pusat,2975000,3,80
04/03/2020,Realme 5 Pro 4/128GB Garansi Resmi 1 Tahun 4 GB 128 GB Biru - Bonus Satu,F174,Realme 6,Kota Administrasi Jakarta Barat,2954000,620,508
4/24/2020,Realme C3 3/32 Ram 3gb Rom 32gb Garansi Resmi By Oppo - Merah,G47,Realme 6,Kota Administrasi Jakarta Pusat,1807000,6,162
4/16/2020,Realme XT Ram 4 Rom 128 (4/128) - Garansi Resmi - Biru,F173,Realme 6,Kota Administrasi Jakarta Pusat,3425000,1,43
04/09/2020,"realme XT 8/128GB [64MP Quad Camera, In-Display Fingerprint, VOOC 3.0] - Pearl Blue",F2972,Realme 6,Kota Tangerang,4499000,0,154
04/10/2020,Realme 3 Pro 6/128 Garansi Resmi - Purple,E3218,Realme 6,Kota Tangerang,3046000,2,29
4/29/2020,Realme 5i Ram 4/64 - Garansi Resmi - Biru,F2973,Realme 6,Kota Administrasi Jakarta Pusat,2064000,11,543
04/06/2020,REALME 5i 4/64GB GARANSI RESMI - Biru,F2974,Realme 6,Kota Administrasi Jakarta Pusat,2079000,2,30
04/05/2020,REALME 5i 4/64GB RAM 4GB ROM 64GB GARANSI RESMI REALME - Hijau,F165,Realme 6,Kota Administrasi Jakarta Pusat,2050000,0,139
4/19/2020,Realme XT 8/128 Ram 8Gb Rom 128Gb Garansi Resmi - Biru,E3219,Realme 6,Kota Administrasi Jakarta Pusat,3599000,6,237
04/09/2020,REALME 5 PRO RAM 4 ROM 128 (4/128) - GARANSI RESMI INDONESIA - Hijau,E3220,Realme 6,Kota Administrasi Jakarta Pusat,2880000,15,388
4/23/2020,Realme XT 8/128 RAM 8GB ROM 128GB GARANSI RESMI REALME - Biru,E3216,Realme 6,Kota Administrasi Jakarta Pusat,3599000,1,196
04/03/2020,REALME 5i 4/64GB GARANSI RESMI - Biru,F2974,Realme 6,Kota Administrasi Jakarta Pusat,2079000,2,30
4/20/2020,REALME 5 3/64GB - Ungu,E3221,Realme 6,Kota Kediri,1999000,3,85
4/18/2020,Realme X2 Pro 12GB/256GB Garansi Resmi 1 Tahun 12 GB 256 GB Biru Putih - Bonus Satu,F2975,Realme 6,Kota Administrasi Jakarta Barat,7260000,201,57
4/26/2020,realme 5 4/128GB Qualcomm Snapdragon 665 AIE 12MP AI Quad Camera - Crystal Purple,E240,Realme 6,Kota Tangerang,2699000,58,497
4/26/2020,Realme 5i 4/64 Ram 4GB Internal 64GB Garansi Resmi - Biru,F181,Realme 6,Kota Administrasi Jakarta Pusat,2065000,1,124
04/04/2020,Realme 5 Pro 4/128GB Garansi Resmi 1 Tahun 4 GB 128 GB Biru - Bonus Satu,F174,Realme 6,Kota Administrasi Jakarta Barat,2878000,620,508
04/08/2020,Realme 5i 4/64 GB Garansi Resmi - Hijau,F2976,Realme 6,Kota Administrasi Jakarta Pusat,2066000,3,142
04/04/2020,"realme XT 8/128GB [64MP Quad Camera, In-Display Fingerprint, VOOC 3.0] - Pearl White",F182,Realme 6,Kota Tangerang,4499000,5,143
4/24/2020,Realme 6 Pro - 8GB/128GB - Garansi Resmi,G641,Realme 6,Kota Administrasi Jakarta Timur,4190000,14,86
04/04/2020,Realme 5S - 4GB/128GB - Garansi Resmi,F2977,Realme 6,Kota Administrasi Jakarta Timur,2490000,6,29
4/20/2020,Realme C2 3/32 Ram 3gb Rom 32gb Garansi Resmi by Oppo - Biru Repack,G642,Realme 6,Kota Administrasi Jakarta Pusat,1689000,1,3963
4/19/2020,REALME C2 RAM 2 ROM 32 (2/32) - GARANSI RESMI - Biru,E250,Realme 6,Kota Administrasi Jakarta Pusat,1510000,3,154
04/02/2020,REALME C2 RAM 3/32GB GARANSI RESMI OPPO INDONESIA TERMURAH - Hitam,D269,Realme 6,Kota Surabaya,1799000,11,13
4/26/2020,Realme 5 Pro - 4GB/128GB - Garansi Resmi,E3222,Realme 6,Kota Administrasi Jakarta Timur,2800000,5,126
04/11/2020,Realme XT 8/128 Ram 8Gb Rom 128Gb Garansi Resmi - Biru,E3219,Realme 6,Kota Administrasi Jakarta Pusat,3599000,6,225
04/05/2020,Realme X2 pro - 12GB/256GB - Garansi Resmi,F191,Realme 6,Kota Administrasi Jakarta Timur,7460000,6,111
04/04/2020,Realme C2 2/32 Ram 2gb Rom 32gb Garansi Resmi By Oppo - Hitam,E244,Realme 6,Kota Administrasi Jakarta Pusat,1509000,26,2052
4/23/2020,REALME 3 PRO RAM 6GB INTERNAL 64GB | GARANSI RESMI OPPO,E233,Realme 6,Kota Bekasi,2999000,1,54
04/05/2020,Realme XT [ 8GB / 128GB 128 ] Blue White Garansi Resmi Realme 1 Tahun,E3223,Realme 6,Kota Administrasi Jakarta Barat,3664200,999998,47
4/18/2020,REALME 5 PRO 4/128GB GARANSI RESMI - Sparkling Blue,E3224,Realme 6,Kota Administrasi Jakarta Pusat,2879000,2,48
4/23/2020,Realme 5i 4/64 Ram 4gb Rom 64gb Garansi Resmi - Biru,F2978,Realme 6,Kota Administrasi Jakarta Pusat,2080000,10,373
4/25/2020,REALME 3 PRO RAM 6GB INTERNAL 64GB | GARANSI RESMI OPPO,E233,Realme 6,Kota Bekasi,2999000,1,54
4/17/2020,Realme 5i 4/64 Ram 4gb Rom 64gb Garansi Resmi - Biru,F2979,Realme 6,Kota Administrasi Jakarta Pusat,2080000,2,128
04/01/2020,REALME 5i 4/64GB GARANSI RESMI - Biru,F2974,Realme 6,Kota Administrasi Jakarta Pusat,2079000,2,30
04/01/2020,Realme 5i - 4GB - 64GB,F2970,Realme 6,Kota Cimahi,2010000,10,8
04/01/2020,REALME C2 RAM 2 ROM 32 (2/32) - GARANSI RESMI - Biru,E250,Realme 6,Kota Administrasi Jakarta Pusat,1510000,4,153
4/20/2020,Realme 5i 4/64 Ram 4gb Rom 64gb Garansi Resmi - Biru,F2979,Realme 6,Kota Administrasi Jakarta Pusat,2080000,1,128
04/05/2020,Realme C2 2/32 RAM 2GB ROM 32GB GARANSI RESMI REALME INDONESIA - Hitam,E3225,Realme 6,Kota Administrasi Jakarta Pusat,1514000,7,1328
04/07/2020,Realme XT Ram 4 Rom 128 (4/128) - Garansi Resmi - Biru,F173,Realme 6,Kota Administrasi Jakarta Pusat,3425000,1,44
